1413	804
1238	795
1238	794
1238	793
1238	276
1238	57
1238	440
1238	866
1238	438
1238	807
1238	806
1238	805
1450	795
1450	794
1450	793
1450	55
1450	57
1450	56
1450	933
1450	809
1450	808
1450	276
1450	277
1450	278
1450	807
1450	439
1451	309
1451	795
1451	908
1451	909
1451	933
1451	809
1451	124
1451	276
1451	277
1451	278
1451	932
1451	167
1451	807
1451	439
1452	794
1452	793
1452	55
1452	440
1452	808
1452	438
1452	439
1452	933
1452	437
1453	309
1453	59
1453	904
1453	22
1453	911
1453	908
1453	909
1453	333
1453	808
1453	933
1453	809
1453	123
1453	124
1453	125
1453	439
1453	9
1453	280
1453	912
1453	807
1453	910
1453	804
1240	312
1240	275
1240	276
1240	1
1240	320
1240	2
1240	5
1240	6
1240	9
1240	321
1240	440
1240	445
1240	245
1240	463
1240	229
1240	482
1240	125
1240	59
1240	905
1240	824
1240	805
1240	804
1241	319
1241	312
1241	311
1241	333
1241	794
1241	22
1241	320
1241	3
1241	5
1241	9
1241	462
1241	123
1241	125
1241	59
1241	904
1241	905
1241	55
1241	908
1241	473
1241	809
1241	808
1241	438
1241	439
1241	296
1241	437
1241	807
1160	448
1160	906
1160	907
1160	905
1160	490
1160	446
1160	445
1160	489
1160	488
1160	484
1160	483
1250	449
1250	448
1250	907
1250	824
1250	465
1250	442
1250	905
1250	470
1250	445
1250	1
1250	0
1250	247
1250	246
1250	463
1250	464
1250	8
1250	491
1250	823
1250	471
1254	472
1254	469
1254	907
1254	473
1254	465
1254	442
1254	908
1254	466
1254	463
1254	482
1254	245
1254	443
1254	470
1254	2
1254	823
1254	824
1254	905
1254	491
1254	321
1254	492
1254	471
1446	319
1446	473
1446	905
1446	321
1446	312
1446	908
1446	245
1446	55
1446	3
1446	2
1446	823
1446	54
1446	436
1446	437
1446	123
1446	482
1446	492
1447	319
1447	313
1447	54
1447	311
1447	53
1447	462
1447	245
1447	473
1447	3
1447	321
1447	5
1447	482
1447	823
1448	469
1448	443
1448	54
1448	467
1448	466
1448	191
1448	148
1448	473
1448	122
1448	123
1448	436
1448	492
1449	469
1449	468
1449	54
1449	467
1449	122
1449	436
1449	435
1449	492
1256	449
1256	491
1256	445
1257	443
1257	449
1257	445
1257	444
1252	490
1252	491
1253	444
1116	487
1116	486
1116	485
1116	484
1116	488
1117	484
1117	488
1050	891
1050	451
1050	452
1050	453
1050	331
1050	330
1050	333
1050	332
1050	238
1050	277
1050	236
1050	24
1050	25
1050	26
1050	27
1050	40
1050	328
1050	329
1050	784
1050	892
1050	796
1050	454
1050	168
1050	11
1050	10
1050	13
1050	15
1050	14
1050	17
1050	18
1051	458
1051	455
1051	456
1051	457
1051	238
1051	236
1051	237
1051	832
1051	833
1051	836
1051	837
1051	183
1051	184
1051	185
1051	797
1051	892
1051	893
1051	784
1051	785
1051	15
1051	17
1051	840
1051	16
1051	783
1242	450
1242	451
1242	333
1242	277
1242	278
1242	279
1242	24
1242	796
1242	27
1242	28
1242	655
1242	327
1242	932
1242	328
1242	911
1242	910
1242	309
1242	903
1242	168
1242	167
1242	10
1242	13
1242	12
1242	904
1242	909
1242	124
1243	24
1243	10
1243	17
1243	796
1243	19
1243	18
1243	903
1243	932
1243	167
1243	911
1243	910
1470	22
1470	904
1470	909
1470	124
1470	280
1470	279
1470	911
1471	24
1471	309
1471	12
1471	22
1471	23
1471	450
1471	310
1471	28
1471	333
1471	19
1471	168
1471	327
1471	9
1471	167
1471	910
1472	308
1472	309
1472	318
1472	59
1472	904
1472	22
1472	933
1472	310
1472	333
1472	121
1472	122
1472	124
1472	125
1472	909
1472	9
1472	280
1472	911
1472	910
1472	912
1473	318
1473	450
1473	310
1473	333
1473	22
1473	23
1473	28
1473	327
1473	9
1473	280
1473	910
1473	912
1473	308
1473	449
1473	121
1473	122
1473	168
1473	167
1473	12
1473	59
1473	933
1473	803
1245	24
1245	308
1245	59
1245	23
1245	19
1245	28
1245	803
1245	168
1245	327
1245	9
1245	280
1245	910
1245	912
1454	796
1454	931
1454	20
1454	17
1454	903
1454	19
1454	18
1454	932
1454	812
1454	911
1454	910
1455	902
1455	891
1455	20
1455	796
1455	903
1455	238
1455	11
1455	496
1455	812
1456	308
1456	59
1456	19
1456	28
1456	803
1456	168
1456	327
1456	281
1456	280
1456	812
1456	813
1456	931
1456	912
1457	60
1457	238
1457	239
1457	495
1457	496
1457	20
1457	28
1457	29
1457	183
1457	326
1457	327
1457	281
1457	931
1457	813
1457	912
1457	308
1457	891
1457	168
1457	169
1457	812
1457	11
1457	803
1104	319
1104	318
1104	313
1104	311
1104	310
1104	333
1104	314
1104	494
1104	495
1104	493
1104	21
1104	22
1104	5
1104	933
1104	934
1104	449
1104	121
1104	122
1104	165
1104	166
1104	167
1104	482
1104	481
1104	480
1104	12
1104	809
1104	801
1258	318
1258	21
1258	317
1258	121
1258	12
1258	935
1258	494
1258	495
1258	481
1258	934
1259	11
1259	39
1259	38
1259	20
1259	21
1259	48
1259	121
1259	811
1259	32
1259	803
1259	317
1259	182
1259	183
1259	12
1259	239
1259	37
1259	494
1259	495
1259	812
1259	935
1260	313
1260	32
1260	314
1260	245
1260	33
1260	500
1260	811
1260	803
1260	802
1260	801
1260	52
1260	503
1260	481
1260	480
1261	39
1261	48
1261	49
1261	32
1261	245
1261	244
1261	180
1261	474
1261	475
1261	803
1261	811
1261	503
1261	500
1261	480
1170	60
1170	498
1170	496
1170	497
1170	797
1170	796
1170	836
1170	29
1170	182
1170	183
1170	326
1170	324
1170	325
1170	281
1170	931
1170	813
1170	912
1170	308
1170	891
1170	893
1170	169
1170	902
1170	30
1170	925
1474	458
1474	833
1474	783
1474	779
1474	902
1474	498
1475	902
1475	779
1475	783
1476	458
1476	459
1476	763
1476	190
1476	498
1476	499
1476	833
1476	834
1476	182
1476	324
1476	325
1476	281
1476	504
1476	813
1476	912
1476	308
1476	891
1476	893
1476	779
1476	169
1476	931
1476	781
1476	925
1476	926
1477	308
1477	459
1477	893
1477	781
1477	141
1477	763
1477	764
1477	288
1477	169
1477	281
1477	504
1477	813
1477	937
1477	287
1477	912
1186	37
1186	836
1186	834
1186	48
1186	244
1186	32
1186	31
1186	30
1186	317
1186	316
1186	36
1186	182
1186	121
1186	241
1186	239
1186	243
1186	242
1186	503
1186	935
1186	240
1187	458
1187	182
1187	504
1187	30
1187	836
1187	834
1187	303
1187	925
1187	60
1187	324
1187	325
1187	496
1187	497
1187	503
1187	935
1188	39
1188	30
1188	836
1188	503
1188	48
1188	244
1188	302
1188	303
1188	316
1188	36
1188	120
1188	121
1188	835
1188	499
1188	474
1188	801
1188	31
1188	500
1188	834
1189	322
1189	30
1189	48
1189	835
1189	47
1189	302
1189	303
1189	304
1189	316
1189	315
1189	925
1189	60
1189	61
1189	180
1189	181
1189	499
1189	324
1189	497
1189	321
1462	458
1462	459
1462	780
1462	781
1462	891
1462	779
1462	936
1462	60
1462	181
1462	499
1462	325
1462	504
1462	935
1462	931
1462	926
1462	182
1463	459
1463	780
1463	891
1463	301
1463	141
1463	779
1463	918
1463	763
1463	822
1463	937
1463	936
1463	287
1463	163
1464	926
1464	46
1464	47
1464	302
1464	36
1464	322
1464	323
1464	181
1464	499
1464	301
1464	931
1464	925
1464	823
1464	822
1465	890
1465	931
1465	926
1465	46
1465	763
1465	299
1465	36
1465	431
1465	120
1465	918
1465	301
1465	822
1465	163
1465	925
1465	287
1465	286
1414	785
1414	786
1414	505
1414	142
1414	143
1414	157
1414	156
1414	938
1414	839
1414	766
1414	840
1414	133
1414	915
1414	776
1414	67
1414	281
1414	237
1414	282
1414	913
1415	900
1415	776
1415	766
1415	67
1415	283
1415	282
1415	514
1416	157
1416	766
1416	764
1416	765
1416	133
1416	134
1416	237
1416	797
1416	798
1416	938
1416	915
1416	505
1416	814
1416	913
1416	775
1416	776
1416	142
1416	307
1416	281
1416	166
1416	813
1416	916
1416	782
1416	840
1417	775
1417	777
1417	776
1417	916
1417	899
1417	44
1417	45
1417	900
1417	306
1417	798
1417	245
1417	283
1417	307
1417	514
1107	769
1107	766
1107	767
1107	114
1107	65
1107	66
1107	67
1107	176
1107	175
1107	174
1107	172
1107	171
1107	43
1107	508
1107	283
1107	284
1107	309
1107	770
1107	305
1107	306
1107	900
1107	901
1107	410
1478	157
1478	764
1478	134
1478	170
1478	289
1478	288
1478	938
1478	281
1478	504
1478	813
1478	814
1478	913
1478	308
1478	142
1478	779
1478	778
1478	307
1478	169
1478	902
1478	505
1478	781
1478	782
1478	783
1478	840
1479	289
1479	902
1479	777
1479	778
1479	170
1480	308
1480	893
1480	142
1480	781
1480	157
1480	141
1480	763
1480	840
1480	764
1480	289
1480	288
1480	938
1480	169
1480	134
1480	281
1480	504
1480	813
1480	814
1480	913
1480	937
1481	461
1481	460
1175	902
1175	901
1175	916
1175	461
1175	44
1175	45
1175	304
1175	799
1175	41
1175	289
1175	64
1175	290
1175	899
1175	798
1175	917
1175	291
1175	285
1175	514
1175	171
1175	170
1182	459
1182	157
1182	762
1182	763
1182	137
1182	136
1182	134
1182	139
1182	138
1182	46
1182	918
1182	917
1182	814
1182	936
1182	287
1182	890
1182	894
1182	141
1182	301
1182	460
1182	120
1182	162
1182	163
1182	840
1182	937
1182	299
1183	157
1183	762
1183	134
1183	139
1183	138
1183	46
1183	898
1183	899
1183	917
1183	937
1183	936
1183	890
1183	894
1183	140
1183	141
1183	300
1183	301
1183	461
1183	460
1183	120
1183	162
1183	841
1183	299
1422	930
1422	298
1422	926
1422	46
1422	301
1422	299
1422	36
1422	120
1422	918
1422	163
1422	136
1422	135
1422	134
1422	296
1422	297
1422	931
1422	286
1422	925
1422	287
1422	822
1432	822
1432	919
1432	885
1432	134
1434	818
1435	885
1435	134
1436	885
1436	134
1436	854
1436	855
1436	856
1436	857
1436	852
1436	853
1436	858
1436	859
1436	818
1436	819
1436	919
1436	918
1436	814
1436	815
1436	816
1436	847
1436	861
1436	860
1436	863
1436	862
1436	864
1436	925
1436	924
1436	821
1436	820
1436	822
1442	854
1442	847
1442	845
1442	844
1442	850
1442	851
1442	852
1442	846
1442	876
1442	874
1442	875
1442	872
1442	873
1442	849
1442	848
1442	884
1442	870
1442	871
1444	883
1444	882
1444	881
1444	880
1444	885
1444	884
1444	878
1444	879
1444	876
1444	877
1444	870
1444	919
1444	816
1444	817
1444	869
1444	868
1444	865
1444	864
1444	867
1444	866
1444	920
1444	921
1444	922
1444	923
1444	924
1444	925
1439	847
1439	814
1440	814
1440	817
1441	818
1441	817
1428	885
1428	918
1428	134
1428	930
1428	925
1428	822
1429	885
1429	818
1429	918
1429	134
1429	925
1429	822
1424	431
1424	296
1424	286
1424	295
1424	926
1424	163
1425	295
1425	304
1425	799
1425	286
1425	930
1425	431
1185	157
1185	762
1185	158
1185	64
1185	40
1185	134
1185	885
1185	799
1185	41
1185	322
1185	323
1185	930
1185	814
1185	817
1185	890
1185	894
1185	898
1185	304
1185	462
1185	120
1185	286
1185	160
1185	161
1185	162
1185	847
1185	841
1185	926
1185	295
1185	430
1185	431
1177	885
1177	762
1177	64
1177	119
1177	46
1177	45
1177	799
1177	41
1177	899
1177	917
1177	285
1177	286
1177	890
1177	894
1177	898
1177	461
1177	304
1177	462
1177	120
1177	162
1177	841
1177	290
1177	295
1177	430
1177	431
1109	311
1109	115
1109	114
1109	64
1109	65
1109	177
1109	176
1109	174
1109	173
1109	232
1109	44
1109	42
1109	43
1109	41
1109	171
1109	285
1109	284
1109	774
1109	894
1109	304
1109	305
1109	902
1109	901
1109	515
1109	516
1109	292
1109	514
1109	291
1418	319
1418	313
1418	315
1418	63
1418	35
1418	493
1418	3
1418	321
1418	5
1418	810
1418	449
1418	462
1418	245
1418	122
1418	333
1418	165
1418	482
1418	53
1418	473
1418	809
1418	435
1418	823
1419	462
1419	468
1419	473
1419	313
1419	467
1419	53
1419	52
1419	245
1419	35
1419	62
1419	63
1419	5
1419	4
1419	801
1419	314
1419	321
1419	823
1419	493
1420	449
1420	468
1420	467
1420	122
1420	333
1420	34
1420	35
1420	3
1420	4
1420	810
1420	165
1420	435
1420	492
1420	493
1421	468
1421	467
1421	314
1421	62
1421	4
1421	810
1421	34
1247	315
1247	314
1247	61
1247	62
1247	63
1247	49
1247	180
1247	321
1247	810
1247	811
1247	502
1247	503
1247	500
1247	501
1247	462
1247	245
1247	480
1247	39
1247	33
1247	51
1247	35
1247	52
1247	473
1247	474
1247	475
1247	801
1247	479
1247	823
1248	449
1248	33
1248	334
1248	333
1248	34
1248	165
1248	434
1248	435
1249	49
1249	33
1249	334
1249	475
1249	51
1249	50
1249	62
1249	476
1249	178
1249	810
1249	165
1249	434
1249	479
1249	502
1249	478
1249	501
1406	315
1406	61
1406	63
1406	799
1406	179
1406	178
1406	40
1406	323
1406	180
1406	321
1406	324
1406	302
1406	304
1406	462
1406	120
1406	244
1406	164
1406	39
1406	36
1406	35
1406	474
1406	801
1406	800
1406	432
1406	823
1406	431
1407	120
1407	304
1407	36
1407	40
1407	462
1407	322
1407	323
1407	63
1407	64
1407	799
1407	164
1407	823
1407	431
1408	334
1408	178
1408	164
1408	165
1408	434
1408	432
1408	433
1409	334
1409	178
1180	51
1180	50
1180	476
1180	477
1180	478
1180	502
1180	501
1181	432
1181	50
1181	433
1466	930
1466	295
1466	929
1466	159
1466	158
1466	304
1466	40
1466	462
1466	322
1466	323
1466	163
1466	64
1466	799
1466	431
1466	164
1466	927
1466	160
1466	926
1466	286
1467	890
1467	930
1467	894
1467	841
1467	885
1467	762
1467	158
1467	160
1467	336
1467	335
1467	898
1467	177
1467	295
1467	119
1467	430
1467	927
1468	929
1468	159
1468	334
1468	335
1468	178
1468	177
1468	927
1469	159
1469	334
1469	929
1469	177
1469	335
1469	927
1403	886
1403	885
1403	762
1403	158
1403	889
1403	761
1403	115
1403	177
1403	119
1403	429
1403	890
1403	336
1403	894
1403	895
1403	896
1403	897
1403	898
1403	927
1403	843
1403	842
1403	928
1403	929
1403	517
1403	294
1403	295
1403	292
1403	293
1403	430
1403	516
1404	43
1405	928
1190	305
1190	283
1190	767
1190	770
1190	773
1190	772
1190	292
1190	42
1190	43
1190	284
1190	244
1190	768
1190	769
1190	65
1190	844
1190	771
1190	175
1190	426
1190	173
1190	172
1190	291
1194	429
1194	761
1194	843
1194	886
1194	760
1194	336
1194	115
1194	428
1194	844
1194	294
1194	517
1195	843
1202	843
1202	886
1202	760
1202	336
1202	115
1202	428
1202	517
1206	843
1206	428
1206	760
1206	336
1206	115
1206	406
1206	405
1206	404
1206	410
1206	370
1226	371
1226	370
1230	414
1230	417
1230	339
1230	412
1230	413
1230	344
1230	415
1230	416
1230	404
1230	403
1230	402
1230	401
1230	343
1230	410
1230	418
1230	409
1230	411
1234	371
1235	371
1235	373
1235	372
1235	375
1235	374
1235	376
1236	339
1236	393
1236	392
1236	391
1236	390
1236	397
1236	396
1236	395
1236	394
1236	399
1236	398
1236	407
1236	406
1236	340
1236	341
1236	401
1236	400
1236	421
1236	420
1236	423
1236	422
1236	408
1236	342
1236	343
1236	381
1236	382
1236	415
1236	416
1236	418
1236	419
1237	379
1237	339
1237	381
1237	380
1237	406
1237	340
1237	341
1237	378
1237	377
1237	376
1232	339
1232	428
1232	346
1232	347
1232	427
1232	369
1232	364
1232	365
1232	362
1232	363
1232	360
1232	361
1232	425
1232	424
1232	348
1232	349
1232	357
1232	356
1232	355
1232	354
1232	353
1232	352
1232	351
1232	350
1232	370
1232	426
1232	359
1232	358
1233	339
1233	386
1233	384
1233	387
1233	424
1233	388
1233	382
1233	383
1233	340
1233	341
1233	368
1233	369
1233	366
1233	367
1233	389
1233	365
1233	423
1233	390
1233	385
1229	375
1229	339
1229	374
1229	410
1208	344
1208	843
1208	886
1208	428
1208	760
1208	336
1208	115
1208	345
1208	346
1208	404
1208	127
1208	119
1209	587
1209	339
1209	338
1209	760
1209	336
1209	115
1209	428
1209	346
1209	410
1209	843
1209	119
1209	886
1205	115
1205	336
1197	760
1197	843
1197	338
1197	337
1197	336
1197	759
1197	115
1197	119
1197	118
1197	886
1193	518
1193	759
1193	118
1193	517
1193	907
1044	504
1044	181
1044	51
1045	888
1045	887
1045	886
1045	759
1045	758
1045	330
1045	35
1045	115
1045	518
1045	117
1045	116
1045	341
1045	368
1045	889
1045	118
1031	854
1031	519
1031	145
1031	757
1031	756
1031	755
1031	855
1031	758
1031	888
1031	289
1031	518
1031	117
1031	520
1031	521
1031	522
1031	887
1031	897
1270	555
1270	854
1270	530
1274	698
1274	857
1274	755
1274	522
1274	754
1278	754
1278	522
1278	523
1282	754
1282	523
1286	754
1286	523
1288	524
1288	753
1288	754
1288	523
1290	524
1290	523
1292	524
1298	524
1298	575
1300	568
1300	542
1300	579
1300	578
1300	572
1300	571
1300	570
1300	540
1300	588
1300	576
1300	524
1300	525
1300	526
1300	534
1300	531
1300	530
1300	591
1300	529
1306	591
1306	573
1306	571
1306	570
1306	577
1306	576
1306	575
1306	574
1306	524
1306	588
1306	567
1307	524
1307	560
1307	591
1310	591
1310	578
1310	571
1310	570
1310	577
1310	550
1310	524
1310	542
1310	543
1310	526
1310	527
1310	546
1310	547
1310	544
1310	545
1310	548
1310	549
1310	528
1310	529
1310	568
1310	562
1310	563
1310	564
1310	565
1310	566
1310	576
1310	588
1310	532
1310	531
1314	568
1314	569
1314	560
1314	561
1314	562
1314	570
1314	564
1314	565
1314	575
1314	537
1314	536
1314	540
1314	573
1314	535
1314	531
1314	738
1314	577
1314	538
1314	591
1314	539
1314	532
1315	568
1315	591
1315	578
1315	573
1315	577
1315	576
1315	567
1315	535
1315	534
1315	533
1315	532
1315	531
1315	574
1316	591
1316	578
1316	559
1316	558
1316	555
1316	554
1316	557
1316	556
1316	551
1316	550
1316	553
1316	552
1316	544
1316	545
1316	586
1316	584
1316	585
1316	582
1316	583
1316	580
1316	560
1316	566
1316	576
1316	567
1316	572
1317	568
1317	586
1317	579
1317	578
1317	582
1317	580
1317	581
1317	573
1317	571
1317	577
1317	576
1317	588
1317	574
1317	534
1317	591
1317	587
1317	567
1312	591
1312	542
1312	573
1312	572
1312	571
1312	563
1312	566
1312	524
1312	540
1312	541
1313	591
1313	572
1313	566
1313	567
1309	591
1309	590
1309	578
1309	573
1309	572
1309	577
1309	575
1309	574
1309	535
1309	588
1309	567
1309	589
1303	591
1303	592
1304	542
1304	572
1305	592
1295	567
1296	592
1285	753
1285	593
1285	592
1281	753
1281	593
1281	859
1281	567
1277	753
1277	752
1277	593
1277	594
1277	444
1272	675
1318	752
1318	751
1318	595
1318	594
1322	751
1322	595
1322	596
1334	751
1334	596
1342	741
1342	708
1342	747
1342	707
1342	733
1342	735
1342	734
1342	737
1342	736
1342	738
1342	680
1346	749
1346	618
1346	619
1346	597
1358	618
1358	597
1358	749
1358	660
1358	681
1358	659
1362	621
1362	620
1362	662
1362	661
1362	660
1362	682
1362	681
1362	683
1362	659
1366	623
1366	622
1366	621
1366	620
1366	744
1366	745
1366	746
1366	624
1366	748
1366	747
1366	743
1366	662
1366	742
1366	656
1366	657
1366	619
1366	739
1366	655
1366	741
1366	658
1367	741
1367	637
1367	619
1367	627
1367	626
1367	625
1367	624
1367	638
1367	749
1367	628
1367	733
1367	742
1367	636
1367	748
1367	654
1367	655
1367	746
1367	664
1367	635
1368	740
1368	741
1368	597
1368	663
1368	662
1368	739
1368	738
1368	681
1368	680
1370	740
1370	669
1370	668
1370	670
1370	664
1370	663
1370	671
1370	672
1370	654
1370	652
1370	653
1374	633
1374	634
1374	626
1374	668
1374	638
1374	639
1374	664
1374	641
1374	640
1374	642
1374	652
1374	635
1375	630
1375	631
1375	632
1375	633
1375	627
1375	626
1375	668
1375	667
1375	629
1375	628
1375	619
1376	674
1376	672
1376	673
1376	643
1376	642
1376	652
1376	651
1377	650
1377	674
1377	675
1377	646
1377	643
1377	645
1377	644
1377	647
1377	651
1377	649
1377	648
1373	698
1373	699
1373	700
1373	697
1364	738
1364	597
1364	749
1365	740
1365	597
1365	749
1365	700
1365	701
1365	738
1394	732
1394	665
1394	664
1394	733
1395	707
1395	708
1395	709
1395	710
1398	667
1398	666
1398	664
1398	690
1398	731
1398	732
1398	716
1398	723
1398	619
1398	678
1398	679
1398	675
1398	676
1398	677
1398	726
1398	727
1398	724
1398	725
1398	688
1398	685
1398	687
1398	686
1398	680
1398	728
1398	729
1399	684
1399	619
1399	737
1399	719
1399	718
1399	717
1399	666
1399	665
1399	664
1399	731
1399	730
1399	722
1399	688
1399	720
1399	721
1399	685
1399	689
1399	729
1399	723
1400	717
1400	716
1400	715
1400	696
1400	697
1401	618
1401	696
1401	695
1401	717
1401	749
1401	715
1401	690
1401	689
1397	664
1397	749
1397	714
1397	713
1397	712
1397	711
1397	710
1397	619
1397	737
1383	749
1383	619
1383	683
1390	605
1390	604
1390	607
1390	606
1390	693
1390	692
1390	704
1390	705
1390	706
1390	707
1390	701
1390	702
1390	703
1390	614
1390	615
1391	692
1391	604
1391	607
1391	690
1391	694
1391	603
1391	693
1391	612
1391	613
1391	610
1391	695
1391	609
1391	608
1391	614
1391	617
1391	618
1391	691
1391	615
1391	616
1391	715
1391	611
1392	599
1392	598
1392	691
1393	690
1393	691
1393	600
1393	603
1393	602
1393	599
1393	598
1387	690
1387	664
1387	601
1387	600
1387	602
1387	749
1387	715
1387	714
1387	737
1387	736
1388	740
1388	598
1389	714
1389	736
1385	664
1379	749
1379	746
1379	747
1380	739
1380	740
1380	714
1380	658
1381	740
1381	690
1381	689
1351	684
1351	689
1351	746
1351	683
1348	749
1348	597
1341	749
1341	750
1341	597
1336	751
1336	750
1336	596
1337	750
1337	597
1337	596
1331	750
1331	597
1332	596
